,test_name,model_arch,transforms,normalized,weight_decay,split_nummax_error,min_error,avg_error,train_df,max_error,split_num
240,resnet34_1_None_True,resnet34,stock,norm,1.0,,0.263158,0.4586465714285714,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.837639    0.679023    0.473684   NaN
1      1    0.814260    0.952178    0.631579   NaN
2      2    0.809055    0.899943    0.578947   NaN
3      3    0.782394    0.627272    0.368421   NaN
4      4    0.670177    0.643105    0.263158   NaN
5      5    0.656028    0.634375    0.421053   NaN
6      6    0.623805    0.706418    0.473684   NaN",0.631579,1.0
241,resnet34_1_None_True,resnet34,stock,norm,1.0,,0.526316,0.6766920000000001,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.962224    0.896315    0.526316   NaN
1      1    0.887284    1.096870    0.526316   NaN
2      2    0.815945    1.032532    0.684211   NaN
3      3    0.761116    0.944787    0.684211   NaN
4      4    0.662900    0.928895    0.842105   NaN
5      5    0.613126    1.011815    0.789474   NaN
6      6    0.625039    0.958529    0.684211   NaN",0.8421049999999999,2.0
242,resnet34_1_None_True,resnet34,stock,norm,1.0,,0.526316,0.5864661428571428,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.774094    0.784365    0.631579   NaN
1      1    0.774569    0.952551    0.526316   NaN
2      2    0.802671    0.934467    0.578947   NaN
3      3    0.831213    0.913695    0.526316   NaN
4      4    0.792448    0.913041    0.578947   NaN
5      5    0.732027    0.883039    0.631579   NaN
6      6    0.708226    0.891372    0.631579   NaN",0.631579,3.0
243,resnet34_1_None_True,resnet34,stock,norm,1.0,,0.368421,0.4210527142857143,"   epoch  train_loss  valid_loss  error_rate  time
0      0    1.096780    0.861280    0.526316   NaN
1      1    0.984100    0.856210    0.473684   NaN
2      2    0.918391    0.710128    0.368421   NaN
3      3    0.809244    0.725386    0.421053   NaN
4      4    0.741817    0.702751    0.368421   NaN
5      5    0.685332    0.736098    0.421053   NaN
6      6    0.657109    0.683456    0.368421   NaN",0.526316,4.0
244,resnet34_1_None_True,resnet34,stock,norm,1.0,,0.388889,0.42063485714285703,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.807670    0.707844    0.444444   NaN
1      1    0.790367    0.708613    0.500000   NaN
2      2    0.766512    0.705473    0.444444   NaN
3      3    0.783768    0.732574    0.388889   NaN
4      4    0.704882    0.761321    0.388889   NaN
5      5    0.699725    0.769708    0.388889   NaN
6      6    0.643541    0.730611    0.388889   NaN",0.5,5.0
245,resnet34_1_Stock_True,resnet34,stock,norm,1.0,,0.368421,0.5263157142857142,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.986426    0.958158    0.578947   NaN
1      1    0.919587    0.951959    0.526316   NaN
2      2    0.778774    0.954998    0.368421   NaN
3      3    0.722997    0.776055    0.526316   NaN
4      4    0.752765    0.766672    0.578947   NaN
5      5    0.691514    0.748867    0.631579   NaN
6      6    0.661895    0.748825    0.473684   NaN",0.631579,6.0
246,resnet34_1_Stock_True,resnet34,stock,norm,1.0,,0.473684,0.5563908571428571,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.772408    0.732076    0.526316   NaN
1      1    0.799561    0.785694    0.578947   NaN
2      2    0.803737    0.824406    0.578947   NaN
3      3    0.738651    0.884042    0.631579   NaN
4      4    0.739449    0.784344    0.473684   NaN
5      5    0.690081    0.835267    0.578947   NaN
6      6    0.642319    0.824566    0.526316   NaN",0.631579,7.0
247,resnet34_1_Stock_True,resnet34,stock,norm,1.0,,0.368421,0.481203,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.963779    0.803459    0.526316   NaN
1      1    0.927907    0.657718    0.368421   NaN
2      2    0.792168    0.704988    0.421053   NaN
3      3    0.824253    0.724976    0.473684   NaN
4      4    0.720151    0.752204    0.578947   NaN
5      5    0.686541    0.751271    0.526316   NaN
6      6    0.702519    0.729528    0.473684   NaN",0.578947,8.0
248,resnet34_1_Stock_True,resnet34,stock,norm,1.0,,0.578947,0.6315788571428572,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.821759    0.927804    0.684211   NaN
1      1    0.834179    1.071785    0.578947   NaN
2      2    0.868207    0.872226    0.578947   NaN
3      3    0.831049    0.938732    0.789474   NaN
4      4    0.733446    0.825622    0.578947   NaN
5      5    0.713929    0.846519    0.631579   NaN
6      6    0.692840    0.844906    0.578947   NaN",0.789474,9.0
249,resnet34_1_Stock_True,resnet34,stock,norm,1.0,,0.388889,0.49999999999999994,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.954982    1.077568    0.666667   NaN
1      1    0.719998    0.912981    0.388889   NaN
2      2    0.780152    0.834250    0.666667   NaN
3      3    0.727832    0.702804    0.444444   NaN
4      4    0.697299    0.830918    0.388889   NaN
5      5    0.646987    0.777898    0.444444   NaN
6      6    0.662198    0.805256    0.500000   NaN",0.666667,10.0
250,resnet34_1_modified_True,resnet34,stock,norm,1.0,,0.315789,0.4962405714285714,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.841049    0.638626    0.315789   NaN
1      1    0.804517    0.800762    0.526316   NaN
2      2    0.765469    0.793723    0.526316   NaN
3      3    0.742139    0.878547    0.631579   NaN
4      4    0.738782    0.772161    0.473684   NaN
5      5    0.675043    0.795881    0.578947   NaN
6      6    0.669171    0.721022    0.421053   NaN",0.631579,11.0
251,resnet34_1_modified_True,resnet34,stock,norm,1.0,,0.473684,0.5714284285714285,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.838042    0.935346    0.526316   NaN
1      1    0.866640    0.957547    0.578947   NaN
2      2    0.809021    0.889234    0.473684   NaN
3      3    0.777816    0.819370    0.578947   NaN
4      4    0.737362    0.861418    0.578947   NaN
5      5    0.675637    0.818632    0.631579   NaN
6      6    0.645009    0.810145    0.631579   NaN",0.631579,12.0
252,resnet34_1_modified_True,resnet34,stock,norm,1.0,,0.368421,0.5488719999999999,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.976015    0.782974    0.578947   NaN
1      1    0.960992    1.062436    0.578947   NaN
2      2    0.976514    0.783145    0.368421   NaN
3      3    0.827498    0.882361    0.578947   NaN
4      4    0.731528    0.895752    0.578947   NaN
5      5    0.668294    0.873628    0.684211   NaN
6      6    0.641710    0.899666    0.473684   NaN",0.684211,13.0
253,resnet34_1_modified_True,resnet34,stock,norm,1.0,,0.526316,0.5864659999999999,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.982255    0.936006    0.526316   NaN
1      1    0.851698    1.054846    0.736842   NaN
2      2    0.845134    0.919064    0.526316   NaN
3      3    0.821643    0.877473    0.578947   NaN
4      4    0.802035    0.931542    0.578947   NaN
5      5    0.704952    0.820681    0.578947   NaN
6      6    0.643456    0.818481    0.578947   NaN",0.736842,14.0
254,resnet34_1_modified_True,resnet34,stock,norm,1.0,,0.277778,0.4047618571428572,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.870833    0.753022    0.333333   NaN
1      1    0.872802    0.685138    0.277778   NaN
2      2    0.810867    0.711396    0.388889   NaN
3      3    0.777917    0.617793    0.333333   NaN
4      4    0.737762    0.692099    0.555556   NaN
5      5    0.670610    0.676189    0.444444   NaN
6      6    0.687725    0.678968    0.500000   NaN",0.555556,15.0
255,resnet34_1_None_False,resnet34,stock,norm,1.0,,0.473684,0.5864661428571428,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.932190    0.747528    0.473684   NaN
1      1    0.858061    1.094817    0.631579   NaN
2      2    0.819510    0.785350    0.578947   NaN
3      3    0.786476    0.860434    0.631579   NaN
4      4    0.767077    0.859531    0.526316   NaN
5      5    0.754176    0.846672    0.684211   NaN
6      6    0.728133    0.879670    0.578947   NaN",0.684211,16.0
256,resnet34_1_None_False,resnet34,stock,norm,1.0,,0.315789,0.4736841428571429,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.828867    0.633194    0.578947   NaN
1      1    0.923036    0.735831    0.421053   NaN
2      2    0.852776    0.698787    0.526316   NaN
3      3    0.810782    0.669840    0.578947   NaN
4      4    0.755793    0.701738    0.526316   NaN
5      5    0.672178    0.661562    0.315789   NaN
6      6    0.643319    0.661795    0.368421   NaN",0.578947,17.0
257,resnet34_1_None_False,resnet34,stock,norm,1.0,,0.42105299999999996,0.5187971428571428,"   epoch  train_loss  valid_loss  error_rate  time
0      0    1.014133    0.819089    0.526316   NaN
1      1    0.839243    0.762669    0.526316   NaN
2      2    0.758000    0.676468    0.578947   NaN
3      3    0.712211    0.840499    0.421053   NaN
4      4    0.709133    0.860952    0.526316   NaN
5      5    0.691606    0.807360    0.526316   NaN
6      6    0.617461    0.762225    0.526316   NaN",0.578947,18.0
258,resnet34_1_None_False,resnet34,stock,norm,1.0,,0.263158,0.38345842857142853,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.995982    0.728159    0.473684   NaN
1      1    0.905748    0.889076    0.578947   NaN
2      2    0.759845    0.685424    0.315789   NaN
3      3    0.701989    0.716559    0.421053   NaN
4      4    0.791509    0.629384    0.315789   NaN
5      5    0.734212    0.656683    0.263158   NaN
6      6    0.734980    0.647426    0.315789   NaN",0.578947,19.0
259,resnet34_1_None_False,resnet34,stock,norm,1.0,,0.5,0.5793652857142858,"   epoch  train_loss  valid_loss  error_rate  time
0      0    1.030421    0.770974    0.555556   NaN
1      1    0.895014    0.948766    0.611111   NaN
2      2    0.858252    0.827864    0.555556   NaN
3      3    0.843207    0.869219    0.722222   NaN
4      4    0.805855    0.753268    0.500000   NaN
5      5    0.686807    0.779408    0.555556   NaN
6      6    0.739950    0.738709    0.555556   NaN",0.722222,20.0
260,resnet34_1_Stock_False,resnet34,stock,norm,1.0,,0.526316,0.5714285714285714,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.965828    0.683553    0.631579   NaN
1      1    0.843728    1.200127    0.526316   NaN
2      2    0.753146    0.959459    0.526316   NaN
3      3    0.816054    0.930960    0.526316   NaN
4      4    0.690014    0.829657    0.578947   NaN
5      5    0.708472    0.806938    0.578947   NaN
6      6    0.654533    0.883818    0.631579   NaN",0.631579,21.0
261,resnet34_1_Stock_False,resnet34,stock,norm,1.0,,0.42105299999999996,0.5187968571428571,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.973779    0.690424    0.421053   NaN
1      1    0.774408    1.057113    0.473684   NaN
2      2    0.802567    1.119334    0.473684   NaN
3      3    0.743931    0.992437    0.578947   NaN
4      4    0.728426    0.965476    0.578947   NaN
5      5    0.702581    0.888637    0.526316   NaN
6      6    0.681044    0.886531    0.578947   NaN",0.578947,22.0
262,resnet34_1_Stock_False,resnet34,stock,norm,1.0,,0.473684,0.6015037142857143,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.841897    0.791574    0.473684   NaN
1      1    0.920455    0.992197    0.631579   NaN
2      2    0.878717    0.728678    0.473684   NaN
3      3    0.813069    0.786610    0.578947   NaN
4      4    0.754180    0.869121    0.684211   NaN
5      5    0.719457    0.801318    0.736842   NaN
6      6    0.698668    0.834323    0.631579   NaN",0.736842,23.0
263,resnet34_1_Stock_False,resnet34,stock,norm,1.0,,0.578947,0.6315788571428571,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.886373    0.889286    0.578947   NaN
1      1    0.834908    0.898122    0.684211   NaN
2      2    0.877070    0.840464    0.684211   NaN
3      3    0.854138    0.769828    0.578947   NaN
4      4    0.717605    0.878216    0.736842   NaN
5      5    0.639938    0.758979    0.578947   NaN
6      6    0.673235    0.753956    0.578947   NaN",0.736842,24.0
264,resnet34_1_Stock_False,resnet34,stock,norm,1.0,,0.44444399999999995,0.5396824285714285,"   epoch  train_loss  valid_loss  error_rate  time
0      0    1.207142    0.879346    0.722222   NaN
1      1    0.917610    0.825914    0.444444   NaN
2      2    0.778753    0.837556    0.555556   NaN
3      3    0.817139    0.783784    0.444444   NaN
4      4    0.760717    0.748715    0.611111   NaN
5      5    0.756323    0.714487    0.444444   NaN
6      6    0.750676    0.739498    0.555556   NaN",0.722222,25.0
265,resnet34_1_modified_False,resnet34,stock,norm,1.0,,0.368421,0.5338344285714285,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.962230    1.162369    0.631579   NaN
1      1    0.861569    1.072234    0.526316   NaN
2      2    0.767226    0.880960    0.578947   NaN
3      3    0.751702    0.808054    0.578947   NaN
4      4    0.826469    0.697601    0.368421   NaN
5      5    0.756260    0.737891    0.578947   NaN
6      6    0.730967    0.769080    0.473684   NaN",0.631579,26.0
266,resnet34_1_modified_False,resnet34,stock,norm,1.0,,0.526316,0.6390979999999999,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.861172    0.803143    0.526316   NaN
1      1    0.815019    1.149771    0.684211   NaN
2      2    0.792756    1.035586    0.631579   NaN
3      3    0.798850    0.836298    0.631579   NaN
4      4    0.702896    0.879633    0.684211   NaN
5      5    0.684551    0.845276    0.684211   NaN
6      6    0.690890    0.801459    0.631579   NaN",0.684211,27.0
267,resnet34_1_modified_False,resnet34,stock,norm,1.0,,0.315789,0.48872171428571426,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.914323    0.946342    0.736842   NaN
1      1    0.880094    0.773651    0.473684   NaN
2      2    0.851322    0.728204    0.421053   NaN
3      3    0.847656    0.693223    0.473684   NaN
4      4    0.727239    0.658694    0.315789   NaN
5      5    0.671292    0.725466    0.578947   NaN
6      6    0.661233    0.711690    0.421053   NaN",0.736842,28.0
268,resnet34_1_modified_False,resnet34,stock,norm,1.0,,0.368421,0.5338345714285714,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.834471    1.097685    0.631579   NaN
1      1    0.761353    1.162929    0.631579   NaN
2      2    0.810615    0.662858    0.368421   NaN
3      3    0.751809    0.771371    0.473684   NaN
4      4    0.712593    0.752440    0.526316   NaN
5      5    0.639563    0.800265    0.526316   NaN
6      6    0.637925    0.798117    0.578947   NaN",0.631579,29.0
269,resnet34_1_modified_False,resnet34,stock,norm,1.0,,0.277778,0.45238114285714287,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.934411    0.640792    0.388889   NaN
1      1    0.908807    0.634492    0.277778   NaN
2      2    0.868689    0.757182    0.388889   NaN
3      3    0.769040    0.822982    0.666667   NaN
4      4    0.731739    0.699233    0.500000   NaN
5      5    0.716034    0.736489    0.555556   NaN
6      6    0.685793    0.700774    0.388889   NaN",0.666667,30.0
270,resnet34_5_None_True,resnet34,stock,norm,5.0,,0.263158,0.3984962857142857,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.950355    0.781749    0.473684   NaN
1      1    0.890645    0.671340    0.368421   NaN
2      2    0.779976    0.700513    0.526316   NaN
3      3    0.715677    0.705781    0.421053   NaN
4      4    0.700154    0.697155    0.421053   NaN
5      5    0.689327    0.691889    0.263158   NaN
6      6    0.683234    0.688452    0.315789   NaN",0.526316,1.0
271,resnet34_5_None_True,resnet34,stock,norm,5.0,,0.473684,0.6165412857142857,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.929409    0.976562    0.631579   NaN
1      1    0.817115    0.749746    0.631579   NaN
2      2    0.745420    0.698220    0.473684   NaN
3      3    0.710100    0.703261    0.473684   NaN
4      4    0.695252    0.699766    0.736842   NaN
5      5    0.685747    0.696124    0.526316   NaN
6      6    0.678141    0.699316    0.842105   NaN",0.8421049999999999,2.0
272,resnet34_5_None_True,resnet34,stock,norm,5.0,,0.263158,0.5037595714285714,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.950310    0.814838    0.421053   NaN
1      1    0.835830    0.712023    0.578947   NaN
2      2    0.761101    0.724534    0.684211   NaN
3      3    0.725777    0.702843    0.736842   NaN
4      4    0.701921    0.684918    0.421053   NaN
5      5    0.692609    0.682153    0.263158   NaN
6      6    0.688745    0.685652    0.421053   NaN",0.736842,3.0
273,resnet34_5_None_True,resnet34,stock,norm,5.0,,0.368421,0.5639097142857142,"   epoch  train_loss  valid_loss  error_rate  time
0      0    1.018726    0.693555    0.368421   NaN
1      1    0.822226    0.735662    0.473684   NaN
2      2    0.736706    0.719978    0.631579   NaN
3      3    0.709942    0.693724    0.526316   NaN
4      4    0.695114    0.703104    0.578947   NaN
5      5    0.688891    0.701644    0.631579   NaN
6      6    0.687323    0.703228    0.736842   NaN",0.736842,4.0
274,resnet34_5_None_True,resnet34,stock,norm,5.0,,0.44444399999999995,0.5158731428571428,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.974857    0.883221    0.555556   NaN
1      1    0.784062    0.720434    0.555556   NaN
2      2    0.711539    0.701322    0.500000   NaN
3      3    0.703254    0.696739    0.555556   NaN
4      4    0.688920    0.695393    0.444444   NaN
5      5    0.683072    0.698899    0.555556   NaN
6      6    0.682027    0.695805    0.444444   NaN",0.555556,5.0
275,resnet34_5_Stock_True,resnet34,stock,norm,5.0,,0.315789,0.42857142857142855,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.974106    0.681239    0.368421   NaN
1      1    0.792594    0.699026    0.526316   NaN
2      2    0.746320    0.695248    0.578947   NaN
3      3    0.708681    0.695006    0.421053   NaN
4      4    0.692800    0.689996    0.421053   NaN
5      5    0.688478    0.688601    0.315789   NaN
6      6    0.688095    0.685562    0.368421   NaN",0.578947,6.0
276,resnet34_5_Stock_True,resnet34,stock,norm,5.0,,0.473684,0.6315791428571428,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.896750    0.829158    0.578947   NaN
1      1    0.760335    0.704858    0.473684   NaN
2      2    0.727829    0.752866    0.684211   NaN
3      3    0.707587    0.700282    0.684211   NaN
4      4    0.694061    0.699970    0.684211   NaN
5      5    0.689188    0.704431    0.631579   NaN
6      6    0.680764    0.703085    0.684211   NaN",0.684211,7.0
277,resnet34_5_Stock_True,resnet34,stock,norm,5.0,,0.42105299999999996,0.5338345714285714,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.984360    0.874436    0.631579   NaN
1      1    0.831704    0.776063    0.578947   NaN
2      2    0.744491    0.696091    0.526316   NaN
3      3    0.711664    0.697212    0.473684   NaN
4      4    0.702774    0.696508    0.578947   NaN
5      5    0.692326    0.696101    0.421053   NaN
6      6    0.687052    0.695211    0.526316   NaN",0.631579,8.0
278,resnet34_5_Stock_True,resnet34,stock,norm,5.0,,0.526316,0.5789474285714286,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.870603    0.672705    0.526316   NaN
1      1    0.779558    0.716278    0.526316   NaN
2      2    0.711865    0.718808    0.631579   NaN
3      3    0.699512    0.693837    0.526316   NaN
4      4    0.687291    0.695381    0.578947   NaN
5      5    0.680408    0.699562    0.631579   NaN
6      6    0.680833    0.701240    0.631579   NaN",0.631579,9.0
279,resnet34_5_Stock_True,resnet34,stock,norm,5.0,,0.277778,0.45238114285714287,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.937362    0.765960    0.388889   NaN
1      1    0.821238    0.618189    0.277778   NaN
2      2    0.752627    0.679694    0.388889   NaN
3      3    0.711652    0.699936    0.555556   NaN
4      4    0.702238    0.701751    0.555556   NaN
5      5    0.696590    0.692611    0.444444   NaN
6      6    0.688688    0.693779    0.555556   NaN",0.555556,10.0
280,resnet34_5_modified_True,resnet34,stock,norm,5.0,,0.578947,0.6541352857142856,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.758750    1.000045    0.789474   NaN
1      1    0.733507    0.807459    0.736842   NaN
2      2    0.694932    0.745566    0.578947   NaN
3      3    0.696426    0.712157    0.684211   NaN
4      4    0.689647    0.709984    0.578947   NaN
5      5    0.684548    0.700898    0.631579   NaN
6      6    0.680308    0.698172    0.578947   NaN",0.789474,11.0
281,resnet34_5_modified_True,resnet34,stock,norm,5.0,,0.473684,0.5789474285714286,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.873182    0.808770    0.684211   NaN
1      1    0.750796    0.703802    0.578947   NaN
2      2    0.712803    0.708959    0.526316   NaN
3      3    0.700447    0.706205    0.684211   NaN
4      4    0.689850    0.702036    0.578947   NaN
5      5    0.682526    0.701779    0.526316   NaN
6      6    0.678379    0.692552    0.473684   NaN",0.684211,12.0
282,resnet34_5_modified_True,resnet34,stock,norm,5.0,,0.315789,0.43609028571428576,"   epoch  train_loss  valid_loss  error_rate  time
0      0    1.029784    0.821014    0.526316   NaN
1      1    0.830187    0.767239    0.473684   NaN
2      2    0.772946    0.716353    0.526316   NaN
3      3    0.735590    0.678604    0.315789   NaN
4      4    0.714420    0.692712    0.368421   NaN
5      5    0.700088    0.695852    0.421053   NaN
6      6    0.693310    0.695347    0.421053   NaN",0.526316,13.0
283,resnet34_5_modified_True,resnet34,stock,norm,5.0,,0.368421,0.48872185714285715,"   epoch  train_loss  valid_loss  error_rate  time
0      0    1.106272    0.725669    0.421053   NaN
1      1    0.840627    0.688750    0.368421   NaN
2      2    0.750912    0.713320    0.526316   NaN
3      3    0.719821    0.697654    0.631579   NaN
4      4    0.701884    0.694233    0.421053   NaN
5      5    0.692967    0.697593    0.578947   NaN
6      6    0.690641    0.698088    0.473684   NaN",0.631579,14.0
284,resnet34_5_modified_True,resnet34,stock,norm,5.0,,0.333333,0.3888888571428571,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.920165    0.754397    0.388889   NaN
1      1    0.876882    0.679461    0.333333   NaN
2      2    0.778081    0.671967    0.388889   NaN
3      3    0.720999    0.694565    0.500000   NaN
4      4    0.703410    0.687317    0.333333   NaN
5      5    0.694575    0.689086    0.388889   NaN
6      6    0.688969    0.689333    0.388889   NaN",0.5,15.0
285,resnet34_5_None_False,resnet34,stock,norm,5.0,,0.473684,0.5488719999999999,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.885233    1.114911    0.526316   NaN
1      1    0.790190    0.807910    0.578947   NaN
2      2    0.735617    0.732925    0.578947   NaN
3      3    0.700857    0.686530    0.526316   NaN
4      4    0.694292    0.694771    0.578947   NaN
5      5    0.688392    0.693041    0.473684   NaN
6      6    0.679704    0.695019    0.578947   NaN",0.578947,16.0
286,resnet34_5_None_False,resnet34,stock,norm,5.0,,0.42105299999999996,0.5789474285714286,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.833726    0.719901    0.526316   NaN
1      1    0.807601    0.708648    0.578947   NaN
2      2    0.732970    0.701154    0.526316   NaN
3      3    0.700712    0.695668    0.421053   NaN
4      4    0.691875    0.698700    0.578947   NaN
5      5    0.683348    0.700868    0.631579   NaN
6      6    0.681921    0.701996    0.789474   NaN",0.789474,17.0
287,resnet34_5_None_False,resnet34,stock,norm,5.0,,0.368421,0.5413532857142856,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.982186    1.045196    0.578947   NaN
1      1    0.832105    0.676122    0.368421   NaN
2      2    0.768234    0.710254    0.526316   NaN
3      3    0.725588    0.697096    0.578947   NaN
4      4    0.700214    0.700981    0.526316   NaN
5      5    0.690673    0.701171    0.631579   NaN
6      6    0.684448    0.699284    0.578947   NaN",0.631579,18.0
288,resnet34_5_None_False,resnet34,stock,norm,5.0,,0.315789,0.5187968571428571,"   epoch  train_loss  valid_loss  error_rate  time
0      0    1.004698    0.593126    0.315789   NaN
1      1    0.948992    0.673040    0.368421   NaN
2      2    0.782018    0.714312    0.526316   NaN
3      3    0.728993    0.699171    0.578947   NaN
4      4    0.700213    0.700770    0.631579   NaN
5      5    0.682457    0.700240    0.631579   NaN
6      6    0.681176    0.697205    0.578947   NaN",0.631579,19.0
289,resnet34_5_None_False,resnet34,stock,norm,5.0,,0.388889,0.531746,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.774893    0.770247    0.444444   NaN
1      1    0.789275    0.704113    0.388889   NaN
2      2    0.729896    0.695563    0.444444   NaN
3      3    0.710325    0.705544    0.611111   NaN
4      4    0.689789    0.702148    0.666667   NaN
5      5    0.685549    0.700519    0.555556   NaN
6      6    0.679671    0.702346    0.611111   NaN",0.666667,20.0
290,resnet34_5_Stock_False,resnet34,stock,norm,5.0,,0.526316,0.5639098571428571,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.854644    0.716050    0.526316   NaN
1      1    0.771415    0.760383    0.526316   NaN
2      2    0.732861    0.706197    0.526316   NaN
3      3    0.708160    0.697545    0.526316   NaN
4      4    0.699701    0.702751    0.578947   NaN
5      5    0.695038    0.699700    0.684211   NaN
6      6    0.693834    0.697428    0.578947   NaN",0.684211,21.0
291,resnet34_5_Stock_False,resnet34,stock,norm,5.0,,0.42105299999999996,0.5714288571428572,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.779920    0.804112    0.421053   NaN
1      1    0.786956    0.707954    0.526316   NaN
2      2    0.718737    0.714658    0.526316   NaN
3      3    0.701111    0.710197    0.684211   NaN
4      4    0.686931    0.708680    0.684211   NaN
5      5    0.684098    0.702053    0.631579   NaN
6      6    0.684385    0.701222    0.526316   NaN",0.684211,22.0
292,resnet34_5_Stock_False,resnet34,stock,norm,5.0,,0.42105299999999996,0.49624071428571426,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.907158    0.788707    0.526316   NaN
1      1    0.828330    0.858011    0.684211   NaN
2      2    0.765109    0.682222    0.421053   NaN
3      3    0.718078    0.688903    0.421053   NaN
4      4    0.702537    0.688119    0.473684   NaN
5      5    0.694476    0.690607    0.473684   NaN
6      6    0.687291    0.690509    0.473684   NaN",0.684211,23.0
293,resnet34_5_Stock_False,resnet34,stock,norm,5.0,,0.315789,0.46616514285714283,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.993352    0.746515    0.315789   NaN
1      1    0.826968    0.729845    0.473684   NaN
2      2    0.741918    0.675403    0.368421   NaN
3      3    0.711212    0.697693    0.578947   NaN
4      4    0.692745    0.699912    0.578947   NaN
5      5    0.685428    0.695903    0.473684   NaN
6      6    0.681901    0.694533    0.473684   NaN",0.578947,24.0
294,resnet34_5_Stock_False,resnet34,stock,norm,5.0,,0.277778,0.4841271428571428,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.938612    0.861609    0.555556   NaN
1      1    0.844904    0.753736    0.666667   NaN
2      2    0.766834    0.701035    0.666667   NaN
3      3    0.731056    0.681505    0.444444   NaN
4      4    0.708832    0.680765    0.277778   NaN
5      5    0.694172    0.682047    0.388889   NaN
6      6    0.685736    0.682700    0.388889   NaN",0.666667,25.0
295,resnet34_5_modified_False,resnet34,stock,norm,5.0,,0.473684,0.5864661428571428,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.935310    0.786028    0.578947   NaN
1      1    0.797069    0.817032    0.631579   NaN
2      2    0.742937    0.773288    0.736842   NaN
3      3    0.715715    0.720469    0.631579   NaN
4      4    0.693421    0.710520    0.526316   NaN
5      5    0.691117    0.711792    0.473684   NaN
6      6    0.683456    0.709879    0.526316   NaN",0.736842,26.0
296,resnet34_5_modified_False,resnet34,stock,norm,5.0,,0.473684,0.6315788571428571,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.870940    0.787226    0.473684   NaN
1      1    0.771070    0.776359    0.631579   NaN
2      2    0.723682    0.721767    0.578947   NaN
3      3    0.702597    0.712288    0.736842   NaN
4      4    0.687387    0.710760    0.578947   NaN
5      5    0.687022    0.715154    0.736842   NaN
6      6    0.682795    0.715365    0.684211   NaN",0.736842,27.0
297,resnet34_5_modified_False,resnet34,stock,norm,5.0,,0.42105299999999996,0.5488722857142857,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.858933    0.754261    0.578947   NaN
1      1    0.775489    0.627163    0.421053   NaN
2      2    0.721966    0.699922    0.526316   NaN
3      3    0.707989    0.680296    0.526316   NaN
4      4    0.699852    0.698311    0.684211   NaN
5      5    0.690451    0.691067    0.526316   NaN
6      6    0.687017    0.691087    0.578947   NaN",0.684211,28.0
